date,year,state,income
2024-12-31T00:00:00.000000,2024,MA,113900.0
2024-12-31T00:00:00.000000,2024,MI,79460.0
2024-12-31T00:00:00.000000,2024,MN,92350.0
2024-12-31T00:00:00.000000,2024,MS,55980.0
2024-12-31T00:00:00.000000,2024,MO,78390.0
2024-12-31T00:00:00.000000,2024,MT,81920.0
2024-12-31T00:00:00.000000,2024,NE,86140.0
2024-12-31T00:00:00.000000,2024,NV,80590.0
2024-12-31T00:00:00.000000,2024,NH,111800.0
2024-12-31T00:00:00.000000,2024,NJ,103500.0
2024-12-31T00:00:00.000000,2024,NM,64140.0
2024-12-31T00:00:00.000000,2024,NY,86830.0
2024-12-31T00:00:00.000000,2024,NC,67220.0
2024-12-31T00:00:00.000000,2024,ND,88080.0
2024-12-31T00:00:00.000000,2024,OH,80520.0
2024-12-31T00:00:00.000000,2024,OK,65310.0
2024-12-31T00:00:00.000000,2024,OR,89700.0
2024-12-31T00:00:00.000000,2024,PA,80060.0
2024-12-31T00:00:00.000000,2024,RI,92290.0
2024-12-31T00:00:00.000000,2024,SC,76780.0
2024-12-31T00:00:00.000000,2024,SD,79850.0
2024-12-31T00:00:00.000000,2024,TN,75860.0
2024-12-31T00:00:00.000000,2024,TX,81490.0
2024-12-31T00:00:00.000000,2024,UT,104000.0
2024-12-31T00:00:00.000000,2024,VT,85260.0
2024-12-31T00:00:00.000000,2024,VA,97720.0
2024-12-31T00:00:00.000000,2024,WA,97500.0
2024-12-31T00:00:00.000000,2024,WV,63150.0
2024-12-31T00:00:00.000000,2024,WI,82560.0
2024-12-31T00:00:00.000000,2024,WY,78680.0
